lga_name,postcode,suburb,crime_id,crime_name,average_incident
Maroondah,3135,heathmont,D10,Weapons and explosives offences,2.7777777777777777
Maroondah,3135,heathmont,D20,Disorderly and offensive conduct,7.5
Maroondah,3135,heathmont,D30,Public nuisance offences,2.2
Maroondah,3135,heathmont,E10,Justice procedures,4.333333333333333
Maroondah,3135,heathmont,E20,Breaches of orders,19.3
Maroondah,3135,heathmont,F20,Transport regulation offences,1.5
Maroondah,3135,heathmont,F90,Miscellaneous offences,11.0
Maroondah,3135,heathmont,Other,crimes against the person,9.2
Maroondah,3136,croydon,A50,Robbery,7.0
Maroondah,3136,croydon,A70,"Stalking, harassment and threatening behaviour",22.5
Maroondah,3136,croydon,A80,Dangerous and negligent acts endangering people,11.666666666666664
Maroondah,3136,croydon,B10,Arson,9.4
Maroondah,3136,croydon,C10,Drug dealing and trafficking,13.8
Maroondah,3136,croydon,C20,Cultivate or manufacture drugs,4.8
Maroondah,3136,croydon,C30,Drug use and possession,42.2
Maroondah,3136,croydon,C90,Other drug offences,1.0
Maroondah,3136,croydon,D10,Weapons and explosives offences,33.2
Maroondah,3136,croydon,D30,Public nuisance offences,5.3
Maroondah,3136,croydon,E10,Justice procedures,16.1
Maroondah,3136,croydon,F20,Transport regulation offences,1.75
Maroondah,3136,croydon,F30,Other government regulatory offences,2.6
Maroondah,3136,croydon,F90,Miscellaneous offences,14.857142857142858
Maroondah,3136,croydon,Other,crimes against the person,27.7
Maroondah,3136,croydon hills,A20,Assault and related offences,7.6
Maroondah,3136,croydon hills,A50,Robbery,1.0
Maroondah,3136,croydon hills,A70,"Stalking, harassment and threatening behaviour",1.75
Maroondah,3136,croydon hills,A80,Dangerous and negligent acts endangering people,1.3333333333333333
Maroondah,3136,croydon hills,B10,Arson,1.8571428571428568
Maroondah,3136,croydon hills,B20,Property damage,10.8
Maroondah,3136,croydon hills,B30,Burglary/Break and enter,7.1
Maroondah,3136,croydon hills,B40,Theft,25.8
Maroondah,3136,croydon hills,B50,Deception,2.375
Maroondah,3136,croydon hills,C10,Drug dealing and trafficking,3.333333333333333
Maroondah,3136,croydon hills,C20,Cultivate or manufacture drugs,1.5
Maroondah,3136,croydon hills,C30,Drug use and possession,1.5
Maroondah,3136,croydon hills,D10,Weapons and explosives offences,1.5
Maroondah,3136,croydon hills,D20,Disorderly and offensive conduct,1.6
Maroondah,3136,croydon hills,D30,Public nuisance offences,1.0
Maroondah,3136,croydon hills,E10,Justice procedures,1.2
Maroondah,3136,croydon hills,E20,Breaches of orders,7.222222222222222
Maroondah,3136,croydon hills,Other,crimes against the person,2.7777777777777777
Maroondah,3136,croydon north,A20,Assault and related offences,21.0
Maroondah,3136,croydon north,A50,Robbery,1.0
Maroondah,3136,croydon north,A70,"Stalking, harassment and threatening behaviour",5.333333333333333
Maroondah,3136,croydon north,A80,Dangerous and negligent acts endangering people,2.0
Maroondah,3136,croydon north,B10,Arson,2.2222222222222223
Maroondah,3136,croydon north,B20,Property damage,23.3
Maroondah,3136,croydon north,B30,Burglary/Break and enter,20.9
Maroondah,3136,croydon north,B50,Deception,7.1
Maroondah,3136,croydon north,C10,Drug dealing and trafficking,2.25
Maroondah,3136,croydon north,C20,Cultivate or manufacture drugs,1.3333333333333333
Maroondah,3136,croydon north,C30,Drug use and possession,2.6666666666666665
Maroondah,3136,croydon north,D10,Weapons and explosives offences,2.75
Maroondah,3136,croydon north,D20,Disorderly and offensive conduct,1.625
Maroondah,3136,croydon north,D30,Public nuisance offences,1.2857142857142858
Maroondah,3136,croydon north,D40,Public security offences,1.0
Maroondah,3136,croydon north,E10,Justice procedures,2.333333333333333
Maroondah,3136,croydon north,E20,Breaches of orders,13.5
Maroondah,3136,croydon north,F90,Miscellaneous offences,12.0
Maroondah,3136,croydon north,Other,crimes against the person,6.0
Maroondah,3136,croydon south,A20,Assault and related offences,18.6
Maroondah,3136,croydon south,A50,Robbery,1.0
Maroondah,3136,croydon south,A70,"Stalking, harassment and threatening behaviour",3.0
Maroondah,3136,croydon south,A80,Dangerous and negligent acts endangering people,1.5
Maroondah,3136,croydon south,B10,Arson,2.25
Maroondah,3136,croydon south,B20,Property damage,19.8
Maroondah,3136,croydon south,B30,Burglary/Break and enter,24.8
Maroondah,3136,croydon south,B50,Deception,5.1
Maroondah,3136,croydon south,C10,Drug dealing and trafficking,2.75
Maroondah,3136,croydon south,C20,Cultivate or manufacture drugs,1.5
Maroondah,3136,croydon south,C30,Drug use and possession,3.9
Maroondah,3136,croydon south,D10,Weapons and explosives offences,3.5555555555555562
Maroondah,3136,croydon south,D20,Disorderly and offensive conduct,2.0
Maroondah,3136,croydon south,D30,Public nuisance offences,1.0
Maroondah,3136,croydon south,E10,Justice procedures,3.125
Maroondah,3136,croydon south,E20,Breaches of orders,13.5
Maroondah,3136,croydon south,F30,Other government regulatory offences,1.0
Maroondah,3136,croydon south,F90,Miscellaneous offences,8.0
Maroondah,3136,croydon south,Other,crimes against the person,3.8
Maroondah,3137,kilsyth,A20,Assault and related offences,6.0
Maroondah,3137,kilsyth,A70,"Stalking, harassment and threatening behaviour",1.2857142857142858
Maroondah,3137,kilsyth,A80,Dangerous and negligent acts endangering people,1.5
Maroondah,3137,kilsyth,B10,Arson,1.3333333333333333
Maroondah,3137,kilsyth,B20,Property damage,6.2
Maroondah,3137,kilsyth,B30,Burglary/Break and enter,6.2
Maroondah,3137,kilsyth,B40,Theft,21.3
Maroondah,3137,kilsyth,B50,Deception,1.375
Maroondah,3137,kilsyth,C10,Drug dealing and trafficking,1.4
Maroondah,3137,kilsyth,C30,Drug use and possession,1.5
Maroondah,3137,kilsyth,D10,Weapons and explosives offences,2.1666666666666665
Maroondah,3137,kilsyth,D20,Disorderly and offensive conduct,2.0
Maroondah,3137,kilsyth,D30,Public nuisance offences,1.0
Maroondah,3137,kilsyth,E10,Justice procedures,1.4285714285714286
Maroondah,3137,kilsyth,E20,Breaches of orders,4.0
Maroondah,3137,kilsyth,F90,Miscellaneous offences,2.0
Maroondah,3137,kilsyth,Other,crimes against the person,1.7142857142857142
Maroondah,3137,kilsyth south,A20,Assault and related offences,8.5
Maroondah,3137,kilsyth south,A50,Robbery,1.8
Maroondah,3137,kilsyth south,A70,"Stalking, harassment and threatening behaviour",2.5
Maroondah,3137,kilsyth south,A80,Dangerous and negligent acts endangering people,1.1666666666666667
Maroondah,3137,kilsyth south,B10,Arson,1.0
Maroondah,3137,kilsyth south,B20,Property damage,11.4
Maroondah,3137,kilsyth south,B30,Burglary/Break and enter,16.6
Maroondah,3137,kilsyth south,B40,Theft,31.3
Maroondah,3137,kilsyth south,B50,Deception,3.5
Maroondah,3137,kilsyth south,C10,Drug dealing and trafficking,2.25
Maroondah,3137,kilsyth south,C20,Cultivate or manufacture drugs,1.5
Maroondah,3137,kilsyth south,C30,Drug use and possession,2.142857142857143
Maroondah,3137,kilsyth south,D10,Weapons and explosives offences,1.75
Maroondah,3137,kilsyth south,D20,Disorderly and offensive conduct,1.375
Maroondah,3137,kilsyth south,D30,Public nuisance offences,1.25
Maroondah,3137,kilsyth south,E10,Justice procedures,1.3333333333333333
Maroondah,3137,kilsyth south,E20,Breaches of orders,5.9
Maroondah,3137,kilsyth south,F90,Miscellaneous offences,3.0
Maroondah,3137,kilsyth south,Other,crimes against the person,2.2222222222222223
Maroondah,3153,bayswater north,A50,Robbery,1.4444444444444444
Maroondah,3153,bayswater north,A70,"Stalking, harassment and threatening behaviour",9.4
Maroondah,3153,bayswater north,A80,Dangerous and negligent acts endangering people,5.3
Maroondah,3153,bayswater north,B10,Arson,3.0
Maroondah,3153,bayswater north,B50,Deception,36.0
Maroondah,3153,bayswater north,C10,Drug dealing and trafficking,6.3
Maroondah,3153,bayswater north,C20,Cultivate or manufacture drugs,2.888888888888889
Maroondah,3153,bayswater north,C30,Drug use and possession,15.1
Maroondah,3153,bayswater north,D10,Weapons and explosives offences,16.9
Maroondah,3153,bayswater north,D20,Disorderly and offensive conduct,6.5555555555555545
Maroondah,3153,bayswater north,D30,Public nuisance offences,1.75
Maroondah,3153,bayswater north,E10,Justice procedures,7.0
Maroondah,3153,bayswater north,E20,Breaches of orders,37.0
Maroondah,3153,bayswater north,F10,Regulatory driving offences,1.0
Maroondah,3153,bayswater north,F20,Transport regulation offences,1.0
Maroondah,3153,bayswater north,F30,Other government regulatory offences,1.0
Maroondah,3153,bayswater north,F90,Miscellaneous offences,7.333333333333332
Maroondah,3153,bayswater north,Other,crimes against the person,10.9
Melbourne,3000,melbourne,B10,Arson,32.2
Melbourne,3000,melbourne,B60,Bribery,4.0
Melbourne,3000,melbourne,C20,Cultivate or manufacture drugs,29.8
Melbourne,3000,melbourne,C90,Other drug offences,4.666666666666667
Melbourne,3000,melbourne,D40,Public security offences,7.8
Melbourne,3000,melbourne,F10,Regulatory driving offences,2.0
Melbourne,3000,melbourne,F20,Transport regulation offences,20.0
Melbourne,3000,melbourne,F30,Other government regulatory offences,31.6
Melbourne,3002,east melbourne,A50,Robbery,7.0
Melbourne,3002,east melbourne,A70,"Stalking, harassment and threatening behaviour",7.2
Melbourne,3002,east melbourne,A80,Dangerous and negligent acts endangering people,3.1
Melbourne,3002,east melbourne,B10,Arson,2.1
Melbourne,3002,east melbourne,B60,Bribery,1.0
Melbourne,3002,east melbourne,C10,Drug dealing and trafficking,5.8
Melbourne,3002,east melbourne,C20,Cultivate or manufacture drugs,1.6
Melbourne,3002,east melbourne,C30,Drug use and possession,29.4
Melbourne,3002,east melbourne,D10,Weapons and explosives offences,17.8
Melbourne,3002,east melbourne,D30,Public nuisance offences,10.4
Melbourne,3002,east melbourne,D40,Public security offences,1.0
Melbourne,3002,east melbourne,E10,Justice procedures,8.0
Melbourne,3002,east melbourne,E20,Breaches of orders,13.4
Melbourne,3002,east melbourne,F20,Transport regulation offences,1.5
Melbourne,3002,east melbourne,F30,Other government regulatory offences,3.1666666666666665
Melbourne,3002,east melbourne,F90,Miscellaneous offences,29.0
Melbourne,3002,east melbourne,Other,crimes against the person,11.8
Melbourne,3003,west melbourne,A50,Robbery,7.2
Melbourne,3003,west melbourne,A70,"Stalking, harassment and threatening behaviour",7.2
Melbourne,3003,west melbourne,A80,Dangerous and negligent acts endangering people,6.1
Melbourne,3003,west melbourne,B10,Arson,2.888888888888889
Melbourne,3003,west melbourne,B50,Deception,31.7
Melbourne,3003,west melbourne,C10,Drug dealing and trafficking,5.2
Melbourne,3003,west melbourne,C20,Cultivate or manufacture drugs,1.6
Melbourne,3003,west melbourne,C30,Drug use and possession,39.7
Melbourne,3003,west melbourne,D10,Weapons and explosives offences,21.3
Melbourne,3003,west melbourne,D30,Public nuisance offences,7.0
Melbourne,3003,west melbourne,E10,Justice procedures,10.6
Melbourne,3003,west melbourne,E20,Breaches of orders,23.2
Melbourne,3003,west melbourne,F10,Regulatory driving offences,1.0
Melbourne,3003,west melbourne,F20,Transport regulation offences,4.125
Melbourne,3003,west melbourne,F30,Other government regulatory offences,1.25
Melbourne,3003,west melbourne,Other,crimes against the person,11.5
Melbourne,3004,melbourne,A50,Robbery,13.2
Melbourne,3004,melbourne,A70,"Stalking, harassment and threatening behaviour",7.8
Melbourne,3004,melbourne,A80,Dangerous and negligent acts endangering people,7.1111111111111125
Melbourne,3004,melbourne,B10,Arson,3.6
Melbourne,3004,melbourne,B20,Property damage,45.0
Melbourne,3004,melbourne,B30,Burglary/Break and enter,46.2
Melbourne,3004,melbourne,B50,Deception,35.2
Melbourne,3004,melbourne,C10,Drug dealing and trafficking,15.333333333333336
Melbourne,3004,melbourne,C20,Cultivate or manufacture drugs,2.0
Melbourne,3004,melbourne,D10,Weapons and explosives offences,14.4
Melbourne,3004,melbourne,D30,Public nuisance offences,4.2222222222222205
Melbourne,3004,melbourne,D40,Public security offences,2.0
Melbourne,3004,melbourne,E10,Justice procedures,11.25
Melbourne,3004,melbourne,E20,Breaches of orders,16.88888888888889
Melbourne,3004,melbourne,F20,Transport regulation offences,2.0
Melbourne,3004,melbourne,F30,Other government regulatory offences,3.2
Melbourne,3004,melbourne,Other,crimes against the person,18.0
Melbourne,3005,docklands,A20,Assault and related offences,5.8
Melbourne,3005,docklands,A50,Robbery,1.0
Melbourne,3005,docklands,A70,"Stalking, harassment and threatening behaviour",1.5
Melbourne,3005,docklands,A80,Dangerous and negligent acts endangering people,1.0
Melbourne,3005,docklands,B10,Arson,1.0
Melbourne,3005,docklands,B20,Property damage,7.5
Melbourne,3005,docklands,B30,Burglary/Break and enter,3.5555555555555562
Melbourne,3005,docklands,B40,Theft,19.3
Melbourne,3005,docklands,B50,Deception,4.888888888888889
Melbourne,3005,docklands,C10,Drug dealing and trafficking,1.5
Melbourne,3005,docklands,C20,Cultivate or manufacture drugs,1.0
Melbourne,3005,docklands,C30,Drug use and possession,6.4
Melbourne,3005,docklands,D10,Weapons and explosives offences,3.4285714285714284
Melbourne,3005,docklands,D20,Disorderly and offensive conduct,7.5
Melbourne,3005,docklands,D30,Public nuisance offences,1.75
Melbourne,3005,docklands,E10,Justice procedures,4.0
Melbourne,3005,docklands,E20,Breaches of orders,4.0
Melbourne,3005,docklands,F30,Other government regulatory offences,2.0
Melbourne,3005,docklands,F90,Miscellaneous offences,8.0
Melbourne,3005,docklands,Other,crimes against the person,1.8
Melbourne,3006,southbank,A50,Robbery,19.9
Melbourne,3006,southbank,A70,"Stalking, harassment and threatening behaviour",16.5
Melbourne,3006,southbank,A80,Dangerous and negligent acts endangering people,14.5
Melbourne,3006,southbank,B10,Arson,3.7
Melbourne,3006,southbank,B60,Bribery,1.0
Melbourne,3006,southbank,C10,Drug dealing and trafficking,24.2
Melbourne,3006,southbank,C20,Cultivate or manufacture drugs,4.0
Melbourne,3006,southbank,C90,Other drug offences,1.1666666666666667
Melbourne,3006,southbank,D10,Weapons and explosives offences,38.6
Melbourne,3006,southbank,D30,Public nuisance offences,12.4
Melbourne,3006,southbank,D40,Public security offences,1.0
Melbourne,3006,southbank,E10,Justice procedures,15.9
Melbourne,3006,southbank,F20,Transport regulation offences,2.0
Melbourne,3006,southbank,F30,Other government regulatory offences,12.7
Melbourne,3006,southbank,Other,crimes against the person,45.6
Melbourne,3008,docklands,A50,Robbery,9.0
Melbourne,3008,docklands,A70,"Stalking, harassment and threatening behaviour",17.2
Melbourne,3008,docklands,A80,Dangerous and negligent acts endangering people,7.3
Melbourne,3008,docklands,B10,Arson,3.0
Melbourne,3008,docklands,C10,Drug dealing and trafficking,13.0
Melbourne,3008,docklands,C20,Cultivate or manufacture drugs,2.0
Melbourne,3008,docklands,C90,Other drug offences,1.0
Melbourne,3008,docklands,D30,Public nuisance offences,9.7
Melbourne,3008,docklands,D40,Public security offences,1.6666666666666667
Melbourne,3008,docklands,E10,Justice procedures,31.1
Melbourne,3008,docklands,F20,Transport regulation offences,4.5
Melbourne,3008,docklands,F30,Other government regulatory offences,2.875
Melbourne,3008,docklands,Other,crimes against the person,28.8
Melbourne,3010,parkville,A20,Assault and related offences,3.2
Melbourne,3010,parkville,A50,Robbery,1.7142857142857142
Melbourne,3010,parkville,A70,"Stalking, harassment and threatening behaviour",1.5
Melbourne,3010,parkville,A80,Dangerous and negligent acts endangering people,3.0
Melbourne,3010,parkville,B10,Arson,1.0
Melbourne,3010,parkville,B20,Property damage,4.8
Melbourne,3010,parkville,B30,Burglary/Break and enter,8.6
Melbourne,3010,parkville,B50,Deception,2.2857142857142856
Melbourne,3010,parkville,C10,Drug dealing and trafficking,1.0
Melbourne,3010,parkville,C30,Drug use and possession,1.2857142857142858
Melbourne,3010,parkville,D10,Weapons and explosives offences,1.1428571428571428
Melbourne,3010,parkville,D20,Disorderly and offensive conduct,4.0
Melbourne,3010,parkville,D30,Public nuisance offences,1.5
Melbourne,3010,parkville,E10,Justice procedures,1.25
Melbourne,3010,parkville,E20,Breaches of orders,1.4
Melbourne,3010,parkville,F90,Miscellaneous offences,8.0
Melbourne,3010,parkville,Other,crimes against the person,2.3
Melbourne,3031,flemington,A20,Assault and related offences,14.6
Melbourne,3031,flemington,A50,Robbery,1.7142857142857142
Melbourne,3031,flemington,A70,"Stalking, harassment and threatening behaviour",1.3333333333333333
Melbourne,3031,flemington,A80,Dangerous and negligent acts endangering people,2.0
Melbourne,3031,flemington,B10,Arson,1.0
Melbourne,3031,flemington,B20,Property damage,14.8
Melbourne,3031,flemington,B30,Burglary/Break and enter,4.1
Melbourne,3031,flemington,B50,Deception,10.6
Melbourne,3031,flemington,C10,Drug dealing and trafficking,3.6666666666666665
Melbourne,3031,flemington,C20,Cultivate or manufacture drugs,1.0
Melbourne,3031,flemington,D10,Weapons and explosives offences,2.6666666666666665
Melbourne,3031,flemington,D20,Disorderly and offensive conduct,15.9
Melbourne,3031,flemington,D30,Public nuisance offences,2.8
Melbourne,3031,flemington,E10,Justice procedures,1.5
Melbourne,3031,flemington,E20,Breaches of orders,10.285714285714286
Melbourne,3031,flemington,F90,Miscellaneous offences,3.0
Melbourne,3031,flemington,Other,crimes against the person,2.3
Melbourne,3031,kensington,A50,Robbery,7.6
Melbourne,3031,kensington,A70,"Stalking, harassment and threatening behaviour",9.6
Melbourne,3031,kensington,A80,Dangerous and negligent acts endangering people,3.5
Melbourne,3031,kensington,B10,Arson,4.2222222222222205
Melbourne,3031,kensington,B50,Deception,25.2
Melbourne,3031,kensington,C10,Drug dealing and trafficking,4.2
Melbourne,3031,kensington,C20,Cultivate or manufacture drugs,2.5
Melbourne,3031,kensington,C30,Drug use and possession,17.6
Melbourne,3031,kensington,D10,Weapons and explosives offences,12.5
Melbourne,3031,kensington,D20,Disorderly and offensive conduct,24.9
Melbourne,3031,kensington,D30,Public nuisance offences,3.1
Melbourne,3031,kensington,E10,Justice procedures,5.3
Melbourne,3031,kensington,E20,Breaches of orders,29.3
Melbourne,3031,kensington,F20,Transport regulation offences,2.0
Melbourne,3031,kensington,F30,Other government regulatory offences,1.3333333333333333
Melbourne,3031,kensington,F90,Miscellaneous offences,19.666666666666668
Melbourne,3031,kensington,Other,crimes against the person,11.5
Melbourne,3050,parkville,A20,Assault and related offences,42.7
Melbourne,3050,parkville,A50,Robbery,2.0
Melbourne,3050,parkville,A70,"Stalking, harassment and threatening behaviour",6.0
Melbourne,3050,parkville,A80,Dangerous and negligent acts endangering people,1.875
Melbourne,3050,parkville,B10,Arson,1.0
Melbourne,3050,parkville,B20,Property damage,12.5
Melbourne,3050,parkville,B30,Burglary/Break and enter,4.5555555555555545
Melbourne,3050,parkville,B50,Deception,18.6
Melbourne,3050,parkville,C10,Drug dealing and trafficking,1.375
Melbourne,3050,parkville,C20,Cultivate or manufacture drugs,1.5
Melbourne,3050,parkville,C30,Drug use and possession,9.6
Melbourne,3050,parkville,D10,Weapons and explosives offences,9.6
Melbourne,3050,parkville,D30,Public nuisance offences,8.888888888888891
Melbourne,3050,parkville,E10,Justice procedures,4.777777777777779
Melbourne,3050,parkville,E20,Breaches of orders,11.222222222222221
Melbourne,3050,parkville,F20,Transport regulation offences,1.0
Melbourne,3050,parkville,F30,Other government regulatory offences,1.0
Melbourne,3050,parkville,Other,crimes against the person,5.2
Melbourne,3051,north melbourne,A50,Robbery,20.4
Melbourne,3051,north melbourne,A70,"Stalking, harassment and threatening behaviour",17.2
Melbourne,3051,north melbourne,A80,Dangerous and negligent acts endangering people,6.9
Melbourne,3051,north melbourne,B10,Arson,4.5
Melbourne,3051,north melbourne,C10,Drug dealing and trafficking,10.5
Melbourne,3051,north melbourne,C20,Cultivate or manufacture drugs,2.7142857142857144
Melbourne,3051,north melbourne,C30,Drug use and possession,46.8
Melbourne,3051,north melbourne,C90,Other drug offences,1.0
Melbourne,3051,north melbourne,D10,Weapons and explosives offences,30.4
Melbourne,3051,north melbourne,D30,Public nuisance offences,6.3
Melbourne,3051,north melbourne,E10,Justice procedures,14.3
Melbourne,3051,north melbourne,F20,Transport regulation offences,2.333333333333333
Melbourne,3051,north melbourne,F30,Other government regulatory offences,2.333333333333333
Melbourne,3051,north melbourne,F90,Miscellaneous offences,44.33333333333334
Melbourne,3051,north melbourne,Other,crimes against the person,22.7
Melbourne,3052,parkville,A20,Assault and related offences,39.0
Melbourne,3052,parkville,A50,Robbery,3.6666666666666665
Melbourne,3052,parkville,A70,"Stalking, harassment and threatening behaviour",6.7
Melbourne,3052,parkville,A80,Dangerous and negligent acts endangering people,3.2
Melbourne,3052,parkville,B10,Arson,2.0
Melbourne,3052,parkville,B20,Property damage,46.0
Melbourne,3052,parkville,B50,Deception,13.0
Melbourne,3052,parkville,C10,Drug dealing and trafficking,1.4444444444444444
Melbourne,3052,parkville,C20,Cultivate or manufacture drugs,1.0
Melbourne,3052,parkville,C30,Drug use and possession,10.2
Melbourne,3052,parkville,D10,Weapons and explosives offences,7.4
Melbourne,3052,parkville,D20,Disorderly and offensive conduct,15.1
Melbourne,3052,parkville,D30,Public nuisance offences,3.0
Melbourne,3052,parkville,E10,Justice procedures,4.2222222222222205
Melbourne,3052,parkville,E20,Breaches of orders,16.4
Melbourne,3052,parkville,F20,Transport regulation offences,1.2
Melbourne,3052,parkville,F30,Other government regulatory offences,1.0
Melbourne,3052,parkville,F90,Miscellaneous offences,22.33333333333333
Melbourne,3052,parkville,Other,crimes against the person,11.5
Melbourne,3053,carlton,A50,Robbery,24.2
Melbourne,3053,carlton,A70,"Stalking, harassment and threatening behaviour",15.9
Melbourne,3053,carlton,A80,Dangerous and negligent acts endangering people,5.3
Melbourne,3053,carlton,B10,Arson,5.5
Melbourne,3053,carlton,C10,Drug dealing and trafficking,10.8
Melbourne,3053,carlton,C20,Cultivate or manufacture drugs,2.5714285714285716
Melbourne,3053,carlton,C30,Drug use and possession,33.6
Melbourne,3053,carlton,C90,Other drug offences,1.0
Melbourne,3053,carlton,D10,Weapons and explosives offences,26.1
Melbourne,3053,carlton,D20,Disorderly and offensive conduct,46.6
Melbourne,3053,carlton,D30,Public nuisance offences,6.4
Melbourne,3053,carlton,D40,Public security offences,1.0
Melbourne,3053,carlton,E10,Justice procedures,9.2
Melbourne,3053,carlton,E20,Breaches of orders,46.2
Melbourne,3053,carlton,F20,Transport regulation offences,1.0
Melbourne,3053,carlton,F30,Other government regulatory offences,1.0
Melbourne,3053,carlton,F90,Miscellaneous offences,38.0
Melbourne,3053,carlton,Other,crimes against the person,23.0
Melbourne,3054,carlton north,A20,Assault and related offences,1.5714285714285714
Melbourne,3054,carlton north,A50,Robbery,1.0
Melbourne,3054,carlton north,A70,"Stalking, harassment and threatening behaviour",1.0
Melbourne,3054,carlton north,B20,Property damage,2.0
Melbourne,3054,carlton north,B30,Burglary/Break and enter,2.333333333333333
Melbourne,3054,carlton north,B40,Theft,9.1
Melbourne,3054,carlton north,B50,Deception,1.0
Melbourne,3054,carlton north,C20,Cultivate or manufacture drugs,1.0
Melbourne,3054,carlton north,C30,Drug use and possession,1.1666666666666667
Melbourne,3054,carlton north,D10,Weapons and explosives offences,1.2
Melbourne,3054,carlton north,D20,Disorderly and offensive conduct,2.5714285714285716
Melbourne,3054,carlton north,D30,Public nuisance offences,1.0
Melbourne,3054,carlton north,E10,Justice procedures,1.0
Melbourne,3054,carlton north,E20,Breaches of orders,1.3333333333333333
Melbourne,3054,carlton north,F90,Miscellaneous offences,1.0
Melbourne,3054,carlton north,Other,crimes against the person,1.25
Melbourne,3141,south yarra,A20,Assault and related offences,9.4
Melbourne,3141,south yarra,A50,Robbery,1.25
Melbourne,3141,south yarra,A70,"Stalking, harassment and threatening behaviour",2.0
Melbourne,3141,south yarra,A80,Dangerous and negligent acts endangering people,1.0
Melbourne,3141,south yarra,B10,Arson,1.6666666666666667
Melbourne,3141,south yarra,B20,Property damage,14.5
Melbourne,3141,south yarra,B30,Burglary/Break and enter,32.2
Melbourne,3141,south yarra,B50,Deception,4.875
Melbourne,3141,south yarra,C10,Drug dealing and trafficking,1.2
Melbourne,3141,south yarra,C20,Cultivate or manufacture drugs,1.0
Melbourne,3141,south yarra,C30,Drug use and possession,1.5
Melbourne,3141,south yarra,D10,Weapons and explosives offences,1.7777777777777777
Melbourne,3141,south yarra,D20,Disorderly and offensive conduct,2.5
Melbourne,3141,south yarra,D30,Public nuisance offences,1.5
Melbourne,3141,south yarra,E10,Justice procedures,1.0
Melbourne,3141,south yarra,E20,Breaches of orders,6.666666666666668
Melbourne,3141,south yarra,F90,Miscellaneous offences,4.5
Melbourne,3141,south yarra,Other,crimes against the person,2.333333333333333
Melbourne,3207,port melbourne,A20,Assault and related offences,6.6
Melbourne,3207,port melbourne,A50,Robbery,2.4285714285714284
Melbourne,3207,port melbourne,A70,"Stalking, harassment and threatening behaviour",1.375
Melbourne,3207,port melbourne,A80,Dangerous and negligent acts endangering people,2.0
Melbourne,3207,port melbourne,B10,Arson,1.5
Melbourne,3207,port melbourne,B20,Property damage,9.3
Melbourne,3207,port melbourne,B30,Burglary/Break and enter,22.7
Melbourne,3207,port melbourne,B50,Deception,7.0
Melbourne,3207,port melbourne,C10,Drug dealing and trafficking,1.0
Melbourne,3207,port melbourne,C20,Cultivate or manufacture drugs,1.0
Melbourne,3207,port melbourne,C30,Drug use and possession,7.6
Melbourne,3207,port melbourne,D10,Weapons and explosives offences,3.6666666666666665
Melbourne,3207,port melbourne,D20,Disorderly and offensive conduct,3.5
Melbourne,3207,port melbourne,D30,Public nuisance offences,1.3333333333333333
Melbourne,3207,port melbourne,E10,Justice procedures,3.8
Melbourne,3207,port melbourne,E20,Breaches of orders,4.375
Melbourne,3207,port melbourne,F10,Regulatory driving offences,1.0
Melbourne,3207,port melbourne,F90,Miscellaneous offences,10.0
Melbourne,3207,port melbourne,Other,crimes against the person,2.4
Melton,3023,burnside,A20,Assault and related offences,15.1
Melton,3023,burnside,A50,Robbery,2.4
Melton,3023,burnside,A70,"Stalking, harassment and threatening behaviour",2.888888888888889
Melton,3023,burnside,A80,Dangerous and negligent acts endangering people,1.75
Melton,3023,burnside,B10,Arson,2.0
Melton,3023,burnside,B20,Property damage,14.6
Melton,3023,burnside,B30,Burglary/Break and enter,29.6
Melton,3023,burnside,B50,Deception,9.9
Melton,3023,burnside,C10,Drug dealing and trafficking,2.4285714285714284
Melton,3023,burnside,C20,Cultivate or manufacture drugs,1.0
Melton,3023,burnside,C30,Drug use and possession,4.375
Melton,3023,burnside,C90,Other drug offences,1.0
Melton,3023,burnside,D10,Weapons and explosives offences,2.875
Melton,3023,burnside,D20,Disorderly and offensive conduct,2.125
Melton,3023,burnside,D30,Public nuisance offences,1.5
Melton,3023,burnside,E10,Justice procedures,1.8571428571428568
Melton,3023,burnside,E20,Breaches of orders,11.0
Melton,3023,burnside,F90,Miscellaneous offences,17.0
Melton,3023,burnside,Other,crimes against the person,3.0
Melton,3023,burnside heights,A20,Assault and related offences,14.8
Melton,3023,burnside heights,A50,Robbery,2.5
Melton,3023,burnside heights,A70,"Stalking, harassment and threatening behaviour",3.375
Melton,3023,burnside heights,A80,Dangerous and negligent acts endangering people,2.0
Melton,3023,burnside heights,B10,Arson,1.8571428571428568
Melton,3023,burnside heights,B20,Property damage,21.4
Melton,3023,burnside heights,B30,Burglary/Break and enter,41.1
Melton,3023,burnside heights,B50,Deception,2.625
Melton,3023,burnside heights,C10,Drug dealing and trafficking,5.0
Melton,3023,burnside heights,C20,Cultivate or manufacture drugs,2.888888888888889
Melton,3023,burnside heights,C30,Drug use and possession,4.6
Melton,3023,burnside heights,D10,Weapons and explosives offences,2.4
Melton,3023,burnside heights,D20,Disorderly and offensive conduct,1.25
Melton,3023,burnside heights,D30,Public nuisance offences,1.5
Melton,3023,burnside heights,E10,Justice procedures,2.0
Melton,3023,burnside heights,E20,Breaches of orders,12.333333333333336
Melton,3023,burnside heights,F90,Miscellaneous offences,16.0
Melton,3023,burnside heights,Other,crimes against the person,2.2857142857142856
