LGA_2006_Code,LGA_2006_Name,POA_2006_Code,POA_2006_Name,Ratio,Percent
48410,West Torrens (C),5038,5038,0.508622,50.8622
48410,West Torrens (C),5040,5040,1,100
48410,West Torrens (C),5045,5045,0.0634692,6.34692
48410,West Torrens (C),5950,5950,1,100
48540,Whyalla (C),5600,5600,0.994117,99.4117
48540,Whyalla (C),5608,5608,0.999421,99.9421
48540,Whyalla (C),5609,5609,1,100
48750,Yankalilla (DC),5202,5202,1,100
48750,Yankalilla (DC),5203,5203,1,100
48750,Yankalilla (DC),5204,5204,0.999999,99.9999
48750,Yankalilla (DC),5211,5211,0.018523,1.8523
48830,Yorke Peninsula (DC),5558,5558,0.0368436,3.68436
48830,Yorke Peninsula (DC),5570,5570,1,100
48830,Yorke Peninsula (DC),5571,5571,1,100
48830,Yorke Peninsula (DC),5572,5572,1,100
48830,Yorke Peninsula (DC),5573,5573,1,100
48830,Yorke Peninsula (DC),5575,5575,1,100
48830,Yorke Peninsula (DC),5576,5576,1,100
48830,Yorke Peninsula (DC),5577,5577,1,100
48830,Yorke Peninsula (DC),5580,5580,1,100
48830,Yorke Peninsula (DC),5581,5581,1,100
48830,Yorke Peninsula (DC),5582,5582,1,100
48830,Yorke Peninsula (DC),5583,5583,1,100
49399,Unincorporated SA,5015,5015,0.000626697,0.0626697
49399,Unincorporated SA,5264,5264,0.00530504,0.530504
49399,Unincorporated SA,5343,5343,0.0140915,1.40915
49399,Unincorporated SA,5417,5417,0.0323034,3.23034
49399,Unincorporated SA,5440,5440,0.81761,81.761
49399,Unincorporated SA,5600,5600,0.00588408,0.588408
49399,Unincorporated SA,5601,5601,1,100
49399,Unincorporated SA,5608,5608,0.000578746,0.0578746
49399,Unincorporated SA,5690,5690,0.140181,14.0181
49399,Unincorporated SA,5710,5710,0.138179,13.8179
49399,Unincorporated SA,5720,5720,1,100
49399,Unincorporated SA,5722,5722,1,100
49399,Unincorporated SA,5724,5724,1,100
49399,Unincorporated SA,5730,5730,1,100
49399,Unincorporated SA,5731,5731,1,100
49399,Unincorporated SA,5732,5732,1,100
49399,Unincorporated SA,5733,5733,1,100
49399,Unincorporated SA,5734,5734,1,100
49399,Unincorporated SA,5999,5999,1,100
50080,Albany (C),6328,6328,1,100
50080,Albany (C),6330,6330,1,100
50210,Armadale (C),6111,6111,1,100
50210,Armadale (C),6112,6112,1,100
50250,Ashburton (S),6710,6710,1,100
50250,Ashburton (S),6716,6716,1,100
50250,Ashburton (S),6751,6751,1,100
50250,Ashburton (S),6754,6754,0.943873,94.3873
50280,Augusta-Margaret River (S),6284,6284,1,100
50280,Augusta-Margaret River (S),6285,6285,1,100
50280,Augusta-Margaret River (S),6286,6286,1,100
50280,Augusta-Margaret River (S),6288,6288,1,100
50280,Augusta-Margaret River (S),6290,6290,0.999999,99.9999
50350,Bassendean (T),6054,6054,0.712425,71.2425
50420,Bayswater (C),6050,6050,0.054834,5.4834
50420,Bayswater (C),6051,6051,1,100
50420,Bayswater (C),6052,6052,0.475398,47.5398
50420,Bayswater (C),6053,6053,1,100
50420,Bayswater (C),6062,6062,0.952681,95.2681
50490,Belmont (C),6103,6103,1,100
50490,Belmont (C),6104,6104,1,100
50490,Belmont (C),6105,6105,1,100
50560,Beverley (S),6304,6304,1,100
50630,Boddington (S),6390,6390,1,100
50770,Boyup Brook (S),6244,6244,1,100
50840,Bridgetown-Greenbushes (S),6254,6254,1,100
50840,Bridgetown-Greenbushes (S),6255,6255,1,100
50840,Bridgetown-Greenbushes (S),6256,6256,1,100
50910,Brookton (S),6306,6306,1,100
50980,Broome (S),6725,6725,1,100
50980,Broome (S),6726,6726,0.999999,99.9999
51050,Broomehill (S),6318,6318,1,100
51120,Bruce Rock (S),6385,6385,1,100
51120,Bruce Rock (S),6386,6386,1,100
51120,Bruce Rock (S),6418,6418,1,100
51190,Bunbury (C),6229,6229,1,100
51190,Bunbury (C),6230,6230,0.842285,84.2285
51260,Busselton (S),6280,6280,1,100
51260,Busselton (S),6281,6281,1,100
51260,Busselton (S),6282,6282,1,100
51310,Cambridge (T),6007,6007,0.566292,56.6292
51310,Cambridge (T),6008,6008,0.00795715,0.795715
51310,Cambridge (T),6010,6010,0.0153846,1.53846
51310,Cambridge (T),6014,6014,0.773186,77.3186
51310,Cambridge (T),6015,6015,1,100
51310,Cambridge (T),6016,6016,0.0139208,1.39208
51330,Canning (C),6102,6102,0.716139,71.6139
51330,Canning (C),6106,6106,1,100
51330,Canning (C),6107,6107,0.55113,55.113
51330,Canning (C),6147,6147,0.6556,65.56
51330,Canning (C),6148,6148,1,100
51330,Canning (C),6149,6149,0.0269596,2.69596
51330,Canning (C),6155,6155,0.645671,64.5671
51400,Capel (S),6230,6230,0.157715,15.7715
51400,Capel (S),6237,6237,1,100
51400,Capel (S),6271,6271,1,100
51470,Carnamah (S),6517,6517,1,100
51470,Carnamah (S),6518,6518,1,100
51540,Carnarvon (S),6701,6701,0.995456,99.5456
51610,Chapman Valley (S),6532,6532,0.341027,34.1027
51680,Chittering (S),6084,6084,0.311065,31.1065
51680,Chittering (S),6501,6501,1,100
51680,Chittering (S),6502,6502,1,100
51680,Chittering (S),6505,6505,1,100
51750,Claremont (T),6010,6010,0.592838,59.2838
51820,Cockburn (C),6149,6149,0.118747,11.8747
51820,Cockburn (C),6161,6161,1,100
51820,Cockburn (C),6163,6163,0.6797,67.97
51820,Cockburn (C),6164,6164,1,100
51820,Cockburn (C),6166,6166,1,100
51890,Collie (S),6225,6225,1,100
51960,Coolgardie (S),6429,6429,1,100
51960,Coolgardie (S),6430,6430,0.00691905,0.691905
51960,Coolgardie (S),6442,6442,1,100
52030,Coorow (S),6514,6514,1,100
52030,Coorow (S),6515,6515,1,100
52100,Corrigin (S),6373,6373,1,100
52100,Corrigin (S),6375,6375,0.999999,99.9999
52170,Cottesloe (T),6010,6010,0.0127984,1.27984
52170,Cottesloe (T),6011,6011,0.817392,81.7392
52240,Cranbrook (S),6321,6321,1,100
52240,Cranbrook (S),6322,6322,1,100
52240,Cranbrook (S),6395,6395,0.0723652,7.23652
52240,Cranbrook (S),6396,6396,1,100
52310,Cuballing (S),6309,6309,1,100
52310,Cuballing (S),6311,6311,1,100
52380,Cue (S),6640,6640,0.945086,94.5086
52450,Cunderdin (S),6405,6405,1,100
52450,Cunderdin (S),6407,6407,1,100
52520,Dalwallinu (S),6468,6468,1,100
52520,Dalwallinu (S),6608,6608,1,100
52520,Dalwallinu (S),6609,6609,1,100
52520,Dalwallinu (S),6612,6612,0.647321,64.7321
52590,Dandaragan (S),6507,6507,1,100
52590,Dandaragan (S),6511,6511,1,100
52590,Dandaragan (S),6516,6516,1,100
52590,Dandaragan (S),6521,6521,1,100
52660,Dardanup (S),6227,6227,1,100
52660,Dardanup (S),6228,6228,1,100
52660,Dardanup (S),6232,6232,1,100
52660,Dardanup (S),6236,6236,1,100
52730,Denmark (S),6333,6333,1,100
52800,Derby-West Kimberley (S),6728,6728,0.985438,98.5438
52800,Derby-West Kimberley (S),6765,6765,1,100
52870,Donnybrook-Balingup (S),6239,6239,1,100
52870,Donnybrook-Balingup (S),6251,6251,1,100
52870,Donnybrook-Balingup (S),6253,6253,1,100
52940,Dowerin (S),6461,6461,1,100
52940,Dowerin (S),6462,6462,1,100
52940,Dowerin (S),6465,6465,1,100
53010,Dumbleyung (S),6350,6350,1,100
53010,Dumbleyung (S),6352,6352,1,100
53080,Dundas (S),6443,6443,1,100
53150,East Fremantle (T),6158,6158,1,100
53220,East Pilbara (S),6723,6723,1,100
53220,East Pilbara (S),6753,6753,0.989219,98.9219
53220,East Pilbara (S),6758,6758,1,100
53220,East Pilbara (S),6760,6760,1,100
53290,Esperance (S),6445,6445,1,100
53290,Esperance (S),6448,6448,1,100
53290,Esperance (S),6450,6450,0.989334,98.9334
53360,Exmouth (S),6701,6701,0.00454387,0.454387
53360,Exmouth (S),6707,6707,1,100
53430,Fremantle (C),6159,6159,1,100
53430,Fremantle (C),6160,6160,1,100
53430,Fremantle (C),6162,6162,1,100
53430,Fremantle (C),6163,6163,0.121294,12.1294
53500,Geraldton (C),6530,6530,0.617722,61.7722
53570,Gingin (S),6041,6041,1,100
53570,Gingin (S),6042,6042,1,100
53570,Gingin (S),6043,6043,1,100
53570,Gingin (S),6044,6044,1,100
53570,Gingin (S),6503,6503,1,100
53640,Gnowangerup (S),6324,6324,0.0414002,4.14002
53640,Gnowangerup (S),6335,6335,1,100
53640,Gnowangerup (S),6336,6336,1,100
53640,Gnowangerup (S),6338,6338,0.276344,27.6344
53710,Goomalling (S),6401,6401,0.0226921,2.26921
53710,Goomalling (S),6460,6460,1,100
53710,Goomalling (S),6603,6603,0.0690883,6.90883
53780,Gosnells (C),6107,6107,0.370761,37.0761
53780,Gosnells (C),6108,6108,1,100
53780,Gosnells (C),6109,6109,1,100
53780,Gosnells (C),6110,6110,1,100
53780,Gosnells (C),6147,6147,0.3444,34.44
53780,Gosnells (C),6155,6155,0.349024,34.9024
53850,Greenough (S),6528,6528,1,100
53850,Greenough (S),6530,6530,0.382278,38.2278
53850,Greenough (S),6532,6532,0.636635,63.6635
53920,Halls Creek (S),6740,6740,0.189489,18.9489
53920,Halls Creek (S),6770,6770,1,100
53990,Harvey (S),6218,6218,1,100
53990,Harvey (S),6220,6220,1,100
53990,Harvey (S),6221,6221,1,100
53990,Harvey (S),6224,6224,1,100
53990,Harvey (S),6226,6226,1,100
53990,Harvey (S),6233,6233,1,100
54060,Irwin (S),6525,6525,1,100
54130,Jerramungup (S),6337,6337,1,100
54130,Jerramungup (S),6338,6338,0.723656,72.3656
54170,Joondalup (C),6020,6020,0.467872,46.7872
54170,Joondalup (C),6023,6023,1,100
54170,Joondalup (C),6024,6024,1,100
54170,Joondalup (C),6025,6025,1,100
54170,Joondalup (C),6026,6026,1,100
54170,Joondalup (C),6027,6027,1,100
54170,Joondalup (C),6028,6028,1,100
54200,Kalamunda (S),6057,6057,1,100
54200,Kalamunda (S),6058,6058,1,100
54200,Kalamunda (S),6076,6076,1,100
54200,Kalamunda (S),6107,6107,0.0781078,7.81078
54280,Kalgoorlie/Boulder (C),6430,6430,0.993081,99.3081
54280,Kalgoorlie/Boulder (C),6431,6431,1,100
54280,Kalgoorlie/Boulder (C),6432,6432,1,100
54280,Kalgoorlie/Boulder (C),6434,6434,1,100
54340,Katanning (S),6317,6317,0.999999,99.9999
54410,Kellerberrin (S),6410,6410,0.857143,85.7143
54410,Kellerberrin (S),6411,6411,1,100
54480,Kent (S),6341,6341,1,100
54480,Kent (S),6343,6343,1,100
54550,Kojonup (S),6394,6394,1,100
54550,Kojonup (S),6395,6395,0.927634,92.7634
54620,Kondinin (S),6358,6358,1,100
54620,Kondinin (S),6359,6359,0.669048,66.9048
54620,Kondinin (S),6367,6367,1,100
54690,Koorda (S),6470,6470,1,100
54690,Koorda (S),6475,6475,1,100
54760,Kulin (S),6359,6359,0.330952,33.0952
54760,Kulin (S),6363,6363,1,100
54760,Kulin (S),6365,6365,1,100
54830,Kwinana (T),6165,6165,1,100
54830,Kwinana (T),6167,6167,1,100
54830,Kwinana (T),6170,6170,0.999999,99.9999
54900,Lake Grace (S),6353,6353,1,100
54900,Lake Grace (S),6355,6355,0.999999,99.9999
54900,Lake Grace (S),6356,6356,1,100
54970,Laverton (S),6438,6438,0.058642,5.8642
54970,Laverton (S),6440,6440,0.587479,58.7479
55040,Leonora (S),6435,6435,1,100
55040,Leonora (S),6437,6437,1,100
55040,Leonora (S),6438,6438,0.824074,82.4074
55110,Mandurah (C),6210,6210,0.952928,95.2928
55180,Manjimup (S),6258,6258,1,100
55180,Manjimup (S),6260,6260,1,100
55180,Manjimup (S),6262,6262,1,100
55180,Manjimup (S),6398,6398,1,100
55250,Meekatharra (S),6642,6642,0.887071,88.7071
55250,Meekatharra (S),6753,6753,0.0107796,1.07796
55320,Melville (C),6149,6149,0.854293,85.4293
55320,Melville (C),6150,6150,1,100
55320,Melville (C),6153,6153,1,100
55320,Melville (C),6154,6154,1,100
55320,Melville (C),6155,6155,0.00530432,0.530432
55320,Melville (C),6156,6156,1,100
55320,Melville (C),6157,6157,1,100
55320,Melville (C),6163,6163,0.199005,19.9005
55390,Menzies (S),6436,6436,1,100
55390,Menzies (S),6438,6438,0.117284,11.7284
55460,Merredin (S),6415,6415,1,100
55460,Merredin (S),6420,6420,1,100
55460,Merredin (S),6421,6421,1,100
55530,Mingenew (S),6522,6522,1,100
55600,Moora (S),6510,6510,1,100
55600,Moora (S),6513,6513,1,100
55600,Moora (S),6575,6575,1,100
55670,Morawa (S),6623,6623,1,99.9999
55670,Morawa (S),6627,6627,1,100
55740,Mosman Park (T),6012,6012,1,100
55810,Mount Magnet (S),6638,6638,0.7962,79.62
55880,Mount Marshall (S),6472,6472,1,100
55880,Mount Marshall (S),6473,6473,1,100
55880,Mount Marshall (S),6476,6476,1,100
55880,Mount Marshall (S),6477,6477,1,100
55950,Mukinbudin (S),6479,6479,0.849335,84.9335
56020,Mullewa (S),6630,6630,0.937824,93.7824
56090,Mundaring (S),6056,6056,0.354526,35.4526
56090,Mundaring (S),6070,6070,0.999999,99.9999
56090,Mundaring (S),6071,6071,1,100
56090,Mundaring (S),6072,6072,1,100
56090,Mundaring (S),6073,6073,1,100
56090,Mundaring (S),6074,6074,1,100
56090,Mundaring (S),6081,6081,1,100
56090,Mundaring (S),6082,6082,0.999999,99.9999
56090,Mundaring (S),6556,6556,1,100
56090,Mundaring (S),6558,6558,1,100
56160,Murchison (S),6630,6630,0.0621762,6.21762
56160,Murchison (S),6635,6635,0.155779,15.5779
56160,Murchison (S),6640,6640,0.0549133,5.49133
56230,Murray (S),6207,6207,1,100
56230,Murray (S),6208,6208,1,100
56230,Murray (S),6210,6210,0.0470719,4.70719
56230,Murray (S),6213,6213,1,100
56230,Murray (S),6214,6214,1,100
56300,Nannup (S),6275,6275,1,100
56370,Narembeen (S),6368,6368,1,100
56370,Narembeen (S),6369,6369,0.999999,99.9999
56440,Narrogin (T),6312,6312,0.836192,83.6192
56510,Narrogin (S),6312,6312,0.163808,16.3808
56580,Nedlands (C),6008,6008,0.00994644,0.994644
56580,Nedlands (C),6009,6009,0.790893,79.0893
56580,Nedlands (C),6010,6010,0.378979,37.8979
56580,Nedlands (C),6014,6014,0.0513098,5.13098
56620,Ngaanyatjarraku (S),872,872,0.0599013,5.99013
56620,Ngaanyatjarraku (S),6440,6440,0.412521,41.2521
56650,Northam (T),6401,6401,0.773981,77.3981
56720,Northam (S),6401,6401,0.203326,20.3326
56720,Northam (S),6560,6560,1,100
56720,Northam (S),6562,6562,1,100
56790,Northampton (S),6535,6535,1,100
56790,Northampton (S),6536,6536,1,100
56860,Nungarin (S),6479,6479,0.150665,15.0665
56860,Nungarin (S),6490,6490,1,100
56930,Peppermint Grove (S),6011,6011,0.182608,18.2608
57000,Perenjori (S),6616,6616,1,100
57000,Perenjori (S),6620,6620,1,100
57080,Perth (C),6000,6000,0.403843,40.3843
57080,Perth (C),6003,6003,0.279503,27.9503
57080,Perth (C),6004,6004,0.974118,97.4118
57080,Perth (C),6005,6005,0.481298,48.1298
57080,Perth (C),6009,6009,0.0526408,5.26408
57140,Pingelly (S),6308,6308,0.767061,76.7061
57210,Plantagenet (S),6323,6323,1,100
57210,Plantagenet (S),6324,6324,0.9586,95.86
57210,Plantagenet (S),6326,6326,1,100
57210,Plantagenet (S),6397,6397,1,100
57280,Port Hedland (T),6721,6721,0.999999,99.9999
57280,Port Hedland (T),6722,6722,1,100
57280,Port Hedland (T),6754,6754,0.0561277,5.61277
57350,Quairading (S),6383,6383,1,100
57350,Quairading (S),6410,6410,0.142857,14.2857
57420,Ravensthorpe (S),6346,6346,1,100
57420,Ravensthorpe (S),6348,6348,1,100
57420,Ravensthorpe (S),6450,6450,0.0106658,1.06658
57490,Rockingham (C),6168,6168,1,100
57490,Rockingham (C),6169,6169,1,100
57490,Rockingham (C),6171,6171,1,100
57490,Rockingham (C),6172,6172,1,100
57490,Rockingham (C),6173,6173,1,100
57490,Rockingham (C),6174,6174,1,100
57490,Rockingham (C),6175,6175,0.999999,99.9999
57490,Rockingham (C),6176,6176,1,100
57560,Roebourne (S),6713,6713,1,100
57560,Roebourne (S),6714,6714,1,100
57560,Roebourne (S),6718,6718,1,100
57560,Roebourne (S),6720,6720,1,100
57630,Sandstone (S),6638,6638,0.2038,20.38
57700,Serpentine-Jarrahdale (S),6121,6121,1,100
57700,Serpentine-Jarrahdale (S),6122,6122,1,100
57700,Serpentine-Jarrahdale (S),6123,6123,1,100
57700,Serpentine-Jarrahdale (S),6124,6124,1,100
57700,Serpentine-Jarrahdale (S),6125,6125,1,100
57700,Serpentine-Jarrahdale (S),6126,6126,1,100
57770,Shark Bay (S),6532,6532,0.022338,2.2338
57770,Shark Bay (S),6537,6537,1,100
57840,South Perth (C),6151,6151,0.994606,99.4606
57840,South Perth (C),6152,6152,1,100
57910,Stirling (C),6014,6014,0.126876,12.6876
57910,Stirling (C),6016,6016,0.313967,31.3967
57910,Stirling (C),6017,6017,1,100
57910,Stirling (C),6018,6018,1,100
57910,Stirling (C),6019,6019,0.999999,99.9999
57910,Stirling (C),6020,6020,0.532128,53.2128
57910,Stirling (C),6021,6021,1,100
57910,Stirling (C),6022,6022,1,100
57910,Stirling (C),6029,6029,1,100
57910,Stirling (C),6050,6050,0.748508,74.8508
57910,Stirling (C),6052,6052,0.524602,52.4602
57910,Stirling (C),6059,6059,1,100
57910,Stirling (C),6060,6060,1,100
57910,Stirling (C),6061,6061,1,100
57980,Subiaco (C),6008,6008,0.982096,98.2096
57980,Subiaco (C),6009,6009,0.156467,15.6467
57980,Subiaco (C),6014,6014,0.0486274,4.86274
57980,Subiaco (C),6907,6907,1,100
58050,Swan (C),6054,6054,0.287575,28.7575
58050,Swan (C),6055,6055,1,100
58050,Swan (C),6056,6056,0.645474,64.5474
58050,Swan (C),6062,6062,0.0473193,4.73193
58050,Swan (C),6063,6063,1,100
58050,Swan (C),6066,6066,1,100
58050,Swan (C),6067,6067,1,100
58050,Swan (C),6068,6068,1,100
58050,Swan (C),6069,6069,1,100
58050,Swan (C),6083,6083,0.741537,74.1537
58050,Swan (C),6084,6084,0.688935,68.8935
58050,Swan (C),6090,6090,1,100
58120,Tambellup (S),6320,6320,1,100
58190,Tammin (S),6409,6409,1,100
58260,Three Springs (S),6519,6519,0.999999,99.9999
58330,Toodyay (S),6083,6083,0.258464,25.8464
58330,Toodyay (S),6566,6566,1,100
58330,Toodyay (S),6567,6567,1,100
58400,Trayning (S),6487,6487,1,100
58400,Trayning (S),6488,6488,1,100
58400,Trayning (S),6489,6489,1,100
58470,Upper Gascoyne (S),6642,6642,0.11293,11.293
58470,Upper Gascoyne (S),6705,6705,1,100
58510,Victoria Park (T),6100,6100,1,100
58510,Victoria Park (T),6101,6101,1,100
58510,Victoria Park (T),6102,6102,0.283861,28.3861
58510,Victoria Park (T),6151,6151,0.0053936,0.53936
58540,Victoria Plains (S),6568,6568,1,100
58540,Victoria Plains (S),6569,6569,1,100
58540,Victoria Plains (S),6572,6572,1,100
58570,Vincent (T),6000,6000,0.596157,59.6157
58570,Vincent (T),6003,6003,0.720497,72.0497
58570,Vincent (T),6004,6004,0.0258815,2.58815
58570,Vincent (T),6005,6005,0.518702,51.8702
58570,Vincent (T),6006,6006,1,100
58570,Vincent (T),6007,6007,0.433708,43.3708
58570,Vincent (T),6016,6016,0.672112,67.2112
58570,Vincent (T),6050,6050,0.196658,19.6658
58610,Wagin (S),6315,6315,0.848235,84.8235
58680,Wandering (S),6308,6308,0.23294,23.294
58760,Wanneroo (C),6030,6030,1,100
58760,Wanneroo (C),6031,6031,1,100
58760,Wanneroo (C),6032,6032,1,100
58760,Wanneroo (C),6033,6033,1,100
58760,Wanneroo (C),6034,6034,1,100
58760,Wanneroo (C),6035,6035,1,100
58760,Wanneroo (C),6036,6036,1,100
58760,Wanneroo (C),6037,6037,1,100
58760,Wanneroo (C),6038,6038,1,100
58760,Wanneroo (C),6064,6064,1,100
58760,Wanneroo (C),6065,6065,1,100
58820,Waroona (S),6215,6215,0.999999,99.9999
58890,West Arthur (S),6315,6315,0.151765,15.1765
58890,West Arthur (S),6392,6392,1,100
59030,Westonia (S),6423,6423,1,100
59100,Wickepin (S),6361,6361,1,100
59100,Wickepin (S),6370,6370,1,100
59100,Wickepin (S),6372,6372,1,100
59170,Williams (S),6391,6391,1,100
59250,Wiluna (S),6646,6646,1,100
59310,Wongan-Ballidu (S),6603,6603,0.930911,93.0911
59310,Wongan-Ballidu (S),6606,6606,1,100
59380,Woodanilling (S),6316,6316,1,100
59399,Unincorporated WA,6999,6999,1,100
59450,Wyalkatchem (S),6463,6463,1,100
59450,Wyalkatchem (S),6485,6485,1,100
59520,Wyndham-East Kimberley (S),6728,6728,0.014562,1.4562
59520,Wyndham-East Kimberley (S),6740,6740,0.810511,81.0511
59520,Wyndham-East Kimberley (S),6743,6743,0.99409,99.409
59590,Yalgoo (S),6612,6612,0.352679,35.2679
59590,Yalgoo (S),6635,6635,0.844221,84.4221
59660,Yilgarn (S),6425,6425,1,100
59660,Yilgarn (S),6426,6426,1,100
59660,Yilgarn (S),6427,6427,1,100
59660,Yilgarn (S),6484,6484,1,100
59730,York (S),6302,6302,1,100
60210,Break O'Day (M),7214,7214,1,100
60210,Break O'Day (M),7215,7215,0.662224,66.2224
60210,Break O'Day (M),7216,7216,0.999999,99.9999
60210,Break O'Day (M),7264,7264,0.0573427,5.73427
60410,Brighton (M),7017,7017,0.867495,86.7495
60410,Brighton (M),7030,7030,0.688529,68.8529
60610,Burnie (C),7320,7320,1,100
60610,Burnie (C),7321,7321,0.564659,56.4659
60810,Central Coast (M),7310,7310,0.0309606,3.09606
60810,Central Coast (M),7315,7315,1,100
60810,Central Coast (M),7316,7316,1,100
61010,Central Highlands (M),7030,7030,0.0503801,5.03801
61010,Central Highlands (M),7140,7140,0.137091,13.7091
61010,Central Highlands (M),7304,7304,0.00421274,0.421274
61210,Circular Head (M),7321,7321,0.165942,16.5942
61210,Circular Head (M),7330,7330,1,100
61210,Circular Head (M),7331,7331,1,100
61410,Clarence (C),7015,7015,1,100
61410,Clarence (C),7016,7016,1,100
61410,Clarence (C),7017,7017,0.132505,13.2505
61410,Clarence (C),7018,7018,1,100
61410,Clarence (C),7019,7019,1,100
61410,Clarence (C),7020,7020,1,100
61410,Clarence (C),7021,7021,0.999999,99.9999
61410,Clarence (C),7022,7022,1,100
61410,Clarence (C),7023,7023,1,100
61410,Clarence (C),7024,7024,1,100
61410,Clarence (C),7025,7025,1,100
61410,Clarence (C),7170,7170,1,100
61510,Derwent Valley (M),7030,7030,0.0206281,2.06281
61510,Derwent Valley (M),7140,7140,0.862909,86.2909
61610,Devonport (C),7310,7310,0.908252,90.8252
61810,Dorset (M),7260,7260,1,100
61810,Dorset (M),7261,7261,1,100
61810,Dorset (M),7262,7262,0.999999,99.9999
61810,Dorset (M),7263,7263,1,100
61810,Dorset (M),7264,7264,0.942658,94.2658
61810,Dorset (M),7265,7265,1,100
62010,Flinders (M),7255,7255,0.999999,99.9999
62210,George Town (M),7252,7252,0.58547,58.547
62210,George Town (M),7253,7253,0.999999,99.9999
62210,George Town (M),7254,7254,0.45189,45.189
62410,Glamorgan/Spring Bay (M),7190,7190,1,100
62410,Glamorgan/Spring Bay (M),7215,7215,0.337777,33.7777
62610,Glenorchy (C),7009,7009,1,100
62610,Glenorchy (C),7010,7010,1,100
62610,Glenorchy (C),7011,7011,1,100
62610,Glenorchy (C),7012,7012,1,100
62610,Glenorchy (C),7030,7030,0.0603637,6.03637
62810,Hobart (C),7000,7000,1,100
62810,Hobart (C),7004,7004,1,100
62810,Hobart (C),7005,7005,1,100
62810,Hobart (C),7007,7007,1,100
62810,Hobart (C),7008,7008,1,100
62810,Hobart (C),7054,7054,0.127528,12.7528
63010,Huon Valley (M),7109,7109,1,100
63010,Huon Valley (M),7112,7112,1,100
63010,Huon Valley (M),7113,7113,1,100
63010,Huon Valley (M),7116,7116,1,100
63010,Huon Valley (M),7117,7117,1,100
63010,Huon Valley (M),7150,7150,0.121311,12.1311
63210,Kentish (M),7305,7305,1,100
63210,Kentish (M),7306,7306,0.999998,99.9998
63210,Kentish (M),7310,7310,0.0429063,4.29063
63410,King Island (M),7256,7256,0.999999,99.9999
63610,Kingborough (M),7050,7050,1,100
63610,Kingborough (M),7052,7052,1,100
63610,Kingborough (M),7053,7053,1,100
63610,Kingborough (M),7054,7054,0.872472,87.2472
63610,Kingborough (M),7055,7055,1,100
63610,Kingborough (M),7150,7150,0.878688,87.8688
63610,Kingborough (M),7155,7155,1,100
63610,Kingborough (M),7162,7162,1,100
63610,Kingborough (M),7163,7163,1,100
63810,Latrobe (M),7307,7307,1,100
63810,Latrobe (M),7310,7310,0.0178808,1.78808
64010,Launceston (C),7212,7212,0.114045,11.4045
64010,Launceston (C),7248,7248,1,100
64010,Launceston (C),7249,7249,1,100
64010,Launceston (C),7250,7250,0.683079,68.3079
64010,Launceston (C),7252,7252,0.41453,41.453
64010,Launceston (C),7254,7254,0.54811,54.811
64010,Launceston (C),7258,7258,0.744748,74.4748
64010,Launceston (C),7259,7259,1,100
64010,Launceston (C),7267,7267,1,100
64010,Launceston (C),7268,7268,1,100
64210,Meander Valley (M),7250,7250,0.136166,13.6166
64210,Meander Valley (M),7290,7290,1,100
64210,Meander Valley (M),7291,7291,1,100
64210,Meander Valley (M),7292,7292,1,100
64210,Meander Valley (M),7302,7302,0.251691,25.1691
64210,Meander Valley (M),7303,7303,0.999999,99.9999
64210,Meander Valley (M),7304,7304,0.995787,99.5787
64610,Northern Midlands (M),7209,7209,1,100
64610,Northern Midlands (M),7210,7210,1,100
64610,Northern Midlands (M),7211,7211,1,100
64610,Northern Midlands (M),7212,7212,0.885955,88.5955
64610,Northern Midlands (M),7213,7213,1,100
64610,Northern Midlands (M),7258,7258,0.255252,25.5252
64610,Northern Midlands (M),7300,7300,1,100
64610,Northern Midlands (M),7301,7301,0.999999,99.9999
64610,Northern Midlands (M),7302,7302,0.748308,74.8308
64810,Sorell (M),7171,7171,1,100
64810,Sorell (M),7172,7172,1,100
64810,Sorell (M),7173,7173,1,100
64810,Sorell (M),7177,7177,1,100
65010,Southern Midlands (M),7026,7026,1,100
65010,Southern Midlands (M),7027,7027,1,100
65010,Southern Midlands (M),7030,7030,0.180099,18.0099
65010,Southern Midlands (M),7120,7120,1,100
65210,Tasman (M),7178,7178,1,100
65210,Tasman (M),7179,7179,1,100
65210,Tasman (M),7180,7180,1,100
65210,Tasman (M),7182,7182,1,100
65210,Tasman (M),7184,7184,1,100
65210,Tasman (M),7185,7185,1,100
65210,Tasman (M),7186,7186,1,100
65410,Waratah/Wynyard (M),7321,7321,0.224537,22.4537
65410,Waratah/Wynyard (M),7322,7322,1,100
65410,Waratah/Wynyard (M),7325,7325,1,100
65610,West Coast (M),7321,7321,0.0448615,4.48615
65610,West Coast (M),7466,7466,1,100
65610,West Coast (M),7467,7467,1,99.9999
65610,West Coast (M),7468,7468,1,100
65610,West Coast (M),7469,7469,1,100
65610,West Coast (M),7470,7470,1,100
65810,West Tamar (M),7250,7250,0.180755,18.0755
65810,West Tamar (M),7270,7270,1,100
65810,West Tamar (M),7275,7275,1,100
65810,West Tamar (M),7276,7276,1,100
65810,West Tamar (M),7277,7277,1,100
69399,Unincorporated TAS,7999,7999,1,100
70200,Alice Springs (T),870,870,1,100
70300,Alpurrurulam (CGC),4825,4825,0.0169742,1.69742
70330,Angurugu (CGC),822,822,0.0434039,4.3404
70360,Anmatjere (CGC),872,872,0.0677943,6.77943
70400,Arltarlpilta (CGC),872,872,0.0169133,1.69133
